Unnamed: 0,NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
389,190001082484,2019,2,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,509.0,514.0,518.0,392.4,543.9,552.7,572.0,CBBDCACBCDCEBACBBCBBACAACBDAADADCADBDDDECABCD,ACACAEDCDACCADCDBABCDECBAAAABABEADEEEEDBCABCB,CBBAD99999EACBCAEAEBEAADDABBDEAEDBBEBCCAABAEDBACEE,DDBBABCECDECCECCBCBCDCECABDBCCDBCBBCDCBDBDDDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,180.0,160.0,180.0,60.0,740.0,E,G,D,D,5,J,B,E,E,A,B,B,A,B,A,B,A,A,D,A,B,E,A,B,B
2621,190001084432,2019,4,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,413.9,427.8,464.1,410.4,AEEDBDABECBEBBBAEDBCCBADDBBEAAABEDCBEADCAEAAA,AB*ECCACAABCABABCADDAABAACCABCBCCBACBACAACDAB,AABBA99999ACCCCCAACBDCDECAEEDEEABCEDAAAAACACBABEBA,ACBBEACCACEBAAEABADABAAAAAACEBEABABABADABAABE,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,120.0,120.0,120.0,160.0,680.0,E,G,D,D,8,J,B,E,E,A,B,B,A,B,A,B,A,A,E,A,B,E,A,B,B
13407,190001084484,2019,5,F,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,491.1,402.9,542.2,468.7,CEEAAEDEDEBBACBBBCEADBBBABCEBBBEBCECDCCAABECC,ECBCCEBDDBCCEAEAADAADDCABBCEBEDCBEBACDDAAAEAC,EBBAB99999BACECBEBCBDADDCEACAEBBDBDDECEADCACDCBBCE,CEEBEADCAECEADBECBDCAABEDDADEBACCEBCEBDDEEECD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,100.0,580.0,F,F,A,A,10,F,A,B,D,A,B,B,A,B,B,B,A,A,B,A,A,C,A,B,B
34292,190001086314,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,442.8,516.7,546.6,517.4,AACCDDCBBDECADCCBEDBEBCBBAACEDBABCEADEDDCCCED,DBACABBECCCBCCABABECBADADAEBEABDDDCDCCCAAEEBC,99999BDAAADBABACEACECCBCCBAAAAEAEBADADBDECDECBCDBD,DDBCADACCDCBCBCEACBAACECEEBCEDACCBCBCEBDDCCEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,160.0,140.0,680.0,A,A,A,A,4,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
50063,190001068868,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,422.1,454.0,455.3,419.5,ADADCBCEEEDABEBCEABAEEDBADBDAEACCAABCCBBDDAEA,EBACACEDBBAADBAADEAACAABEDBDCEDCDBBBADDADBDBE,AEBAC99999DBBCAACACCABEEBAEABCECECACDAABECCCEECCAB,CEACCAEEAEDAAEDCADEEAEEDECDCDBBADAAACDBBACCBA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,80.0,100.0,80.0,480.0,E,E,F,D,3,B,A,C,D,A,B,B,A,B,A,A,A,A,B,B,A,D,A,C,B
53347,190001070396,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,357.8,415.0,444.9,418.6,BBEACEAABACDAAECEACBDEBEEABADDDAABDDAABACEEEA,DCECDAAADAEBDABBECADDAEBDCABAACEBDBACBECBDECD,99999DCDDECDBDABECCDAAEEBBDAEEBECCCACDCABEACEECCAC,DAAEEACBDEDCBAECBCEBEBDCAAADAAEEABADCBCEADAAA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,40.0,40.0,140.0,0.0,340.0,C,D,A,F,5,B,A,C,D,A,B,B,A,B,A,B,A,A,B,A,A,E,A,A,A
54464,190001078759,2019,5,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,E,A,B,4,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
54837,190001078770,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,364.2,481.9,481.8,554.7,EAEBDBDDDABABEDBBECBDBEECAEBCEAABBEDCCEADBBDE,CAADEEDCEAADABAAEEEAEEBEECCCEBCACABABEAADEDCE,99999BABEEDBCCBCECCEAEEDDDAECEEDEAACCADACBEEABCECA,DBABEDDBEBAAEBACAEBCDBBACECBDAADDEACBDBECBCAA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,100.0,120.0,40.0,520.0,H,H,F,F,7,A,A,B,C,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A
56327,190001082616,2019,4,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,G,D,D,4,E,A,B,D,A,B,B,B,A,A,B,A,A,C,A,A,D,A,A,B
64455,190001087755,2019,2,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,433.5,438.0,458.7,433.8,DEDBBECBDDDCDEACDABAAEBBDCCBADBCADEBEBCACAEDB,EEBCEDADEBABAACDBABCECDABCCCBACABB*AACBAAAEDD,BBCEC99999ADDDBECCEBAAEBBDCCBECCDCEBEBAAADEEBDEACE,BADEABCDB*EAAACEABBBEDEDCABDBEBEEEDABABDADCDA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,100.0,580.0,E,E,C,C,4,B,A,B,C,A,B,B,A,B,A,A,A,A,B,A,A,C,A,A,A
65776,190001087788,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,486.8,497.9,542.6,499.9,AECBDDADCACBCDECBEAADECDDBCEBDBBECCAABDEBEBCE,AEBEBBECABCAABCDAACDBECBCEDADCAEBDBADADBDEBCA,ADBAD99999BBCBECAADBDACDBEAEDECBDADDBBCACECBDCEECE,BBCEDCBDACEBDDABCCBDCBDEABCEBDACEABDECEBCDDCB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,120.0,100.0,600.0,C,E,B,C,5,B,A,B,B,A,A,B,A,B,B,A,A,A,B,A,B,B,A,A,B
79037,190001080674,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,436.6,475.8,490.2,426.1,DDDEBBACEEEABDCDDBEBBEEABDCEBEDEEBCDCCABEDBCC,EEDCCBBEAADCAEAEBEAECBAABADBEADCABBADEEDCBABD,DEEAA99999CBDCBDDACEEBDBEAAEECBCECACCECABECDEADCEB,EEDDCCCEAAEAEDEAABAAACEACCBDCABDEDEBDCEBBACBB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,40.0,40.0,120.0,0.0,300.0,E,E,A,A,5,B,A,B,D,B,B,B,B,B,A,A,A,A,B,B,A,E,A,B,B
88091,190001073750,2019,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,389.0,427.1,433.3,530.5,BECCEDCDBDEECDCBAEDCEBCECDCCEDBCDCEADDDBEBDBD,DBAACBAEEDAAADACBBBCBBDBACEDBAACEACACBBADCBBC,DBEEC99999BCDACBEDCDEDBECADAACCDDBDAECDBCDDADCDDED,DACCACCEBDBCDACCCBCBCAECDECCCCADAEBCCCBAAADDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,140.0,120.0,120.0,600.0,B,B,A,A,4,C,A,B,B,A,B,B,A,B,A,A,A,A,B,A,A,C,A,A,A
90515,190001075346,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,E,C,B,4,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
111108,190001093584,2019,2,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,H,F,F,5,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
111646,190001093604,2019,4,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,467.3,372.1,353.4,437.0,AAEDECBCACCDEBCACEBCEBDBBBCEABACEDABCBACBBBCB,ADCCDCBDCADDABCBBCBCDCECBBCADCBBCDBDCDCCACBCA,99999EBBCBDBDADBBCCBBCADBCCDBCBCBCDAABACACBBDACCDC,ABCDEDBCACEBADECCCEADACEAACBABECECBBABCABABDC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,60.0,60.0,100.0,0.0,320.0,H,H,F,F,4,C,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
112440,190001093626,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,508.0,512.0,516.0,549.5,441.3,479.3,414.4,DBDAEEBADDDDEEDDECDEDCCEDDDBBEDBDCEDDDCCDEDAA,DEACCABECCAECDBBCBCEACCCAECAEBAAECDBCCCCACBCB,99999CBCCBCCBBBBBCEDCCCACBACDBCCCBEACEAEECBECACEBA,BCBDCCDECECEBBDCCABDDCDDDCCBDCCDDEDDCEEDDCADD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,100.0,120.0,560.0,D,D,C,C,7,C,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,C,A,A,A
114028,190001073818,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,375.5,534.5,521.0,434.4,ADDCEDBECDBEAACBADCDACDBBACEEDBDBDEBAEDBDBDEC,ABCCADADCEBDCCABEEBEADBEDACABAECBCCECDCBBECAD,DBCDD99999CCABDBECAECBCBEDADBCCDBBDAADABEECBCAEAED,DEBCBCACDBEADBCECBBAABCBDEDEBCBCCBDBBDAECADEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,60.0,540.0,E,E,F,F,4,E,A,C,D,A,B,B,A,B,B,B,A,A,B,B,A,E,A,C,B
115354,190001075396,2019,5,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,487.1,511.0,492.8,481.2,EEABEEBBBCDDDDBAEEEEADCEDCABBECAADDADAAEDBADE,BAEAABACABACECAAEBCCABCABDAEEBEEAAEDEBBEBDEAB,AEDBC99999ADBCEDDAAEAEAECEEECEBCEBAAAEBDADDBAAAEDC,CDAACEAEEDECAACCABEABECEDABDAAEAEBAEDEBAAEAED,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,120.0,600.0,A,B,A,A,7,C,A,C,D,A,B,B,B,B,A,A,A,A,B,A,A,C,A,A,B
123213,190001087869,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,509.0,514.0,518.0,535.3,492.5,563.2,511.8,DBDCAAEBCCDEADACAEEDABCDABADABABACDEBADACABAA,ACCCADDCEBEBBBBEEAAAACEBDBEADCACECECECBDCDACE,99999CAAEABCCBEBEDEDAAADDBECDECBEBBEBAAAADCCEBDDBE,DBECADDBEADBDECEBDACAEEBABDBCEDBCDBAEECBAEBED,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,140.0,160.0,140.0,100.0,680.0,H,H,F,F,4,A,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A
127205,190001075494,2019,4,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,508.0,512.0,516.0,436.2,478.6,505.4,508.8,EBCCEDAACABDDEBAEAADABCEBECABCDECDDECEBADACCA,AEAEADDCDACADCEBDCDABABCBACEECACDCCBBDAACDEBC,99999BDEABCDDBBEECEDACEACECDDAAEEDAEADDECCBECABECA,EACACBEADEBCCADDABBCCEBBACBCCCCDEDCCBEECADDBC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,80.0,120.0,100.0,520.0,H,H,F,F,4,B,A,B,C,A,B,B,A,A,A,A,A,A,C,B,B,C,A,A,A
128456,190003021966,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,344.6,433.2,418.7,436.3,EAEBCDAEBDBDACABCADCDEBABEDDACBDBEBEDACBDABDA,CCAEBAACDBDAECAEADCBDBACAEAABECCDAEBABEAACCDD,99999BCAABEEDBECABDDDC.B.BABECEACDABDADAECCEAEACBB,BCAEBDECDBCDCEBCDBABECABCDAEADBCDCEADBCDEDACA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,100.0,160.0,80.0,600.0,E,D,D,D,4,I,A,B,C,A,A,B,A,B,B,A,A,A,C,A,B,E,A,C,B
132807,190001090741,2019,3,M,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,1,1,0,,509.0,514.0,,,453.2,410.6,,,ACDECEADACBABBBAADECEACCCDBACEBCDDBDBDBBCBCDA,ABCAE99999EDBCBEDEEAEDBCBDEAAACBBBACECCABACAAECABE,,0,,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,,1.0,80.0,40.0,40.0,100.0,40.0,300.0,E,E,B,B,6,B,A,B,D,B,C,C,A,A,A,A,A,A,C,B,A,E,A,A,A
134656,190001090781,2019,3,F,0,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,365.9,415.3,440.3,454.9,ABBCEEEDDACEDECBBABBDECAABEBBEABDCECDDCCDADEC,EAACECBEABCBCAACDCBADACBCCEDABBEDECCADEABCDBD,99999EADEBAEBCBEEDCCDEBBEDDACECBEAACCDDBACBBEDEBCA,DBACDCBCDAEECDAEDBCADECBCCCBACEBDCCBBBAECEBDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,120.0,0.0,500.0,H,H,F,F,5,C,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A
143530,190001986179,2019,4,F,1,3,2,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,508.0,512.0,516.0,499.6,431.4,515.4,363.9,EADBDCBBECBDECBACEBEABAEBDECDACBCECACCABBABAB,DCAAABADCECDECABCDBEBADCBCABABCEBCCECEDDBCAEA,99999CEAEACEDBEBCCEBCDCCDEDADDCBDBDADDADECBBEACDCA,CDBABDDEEDCABDCDBADEBDADACBEAACACDAA.ACBCDCDC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,160.0,140.0,120.0,680.0,H,H,F,F,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
143547,190001069011,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,508.0,512.0,516.0,405.0,412.6,473.8,400.5,CDCDEDEBACCEACDCEACEDACCDBCDBECACBDBDCCDCBDEB,DBCBBDBEDCAADDABEBBABADBCBBCDBEBDACCACCABDBBB,99999DDAECBABBBAECEEBCBDCCDDBAEBBDDAEDEBACBACCCEEA,AACDCACBDDCCBCEEDCDBDDCCBCADCACCEECDCDBADEADC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,100.0,120.0,140.0,20.0,520.0,H,H,F,F,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A
147096,190001092151,2019,3,F,0,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,509.0,514.0,518.0,424.2,510.0,536.8,450.2,DBEDEDDCEDDACACBEADBCDABBDCECBBCBCDBDDDEECCED,ACACABACDBACEBBCADEDCEBBCCBDCBA*ACEBCEECDCBDB,99999CCBBABABACCDBABEAADDDCEDEEBAEBEBDCAABCCCDEEEE,DACCABDCBAEBADDEECAAECDEABDEEAABEBDCDCACCEDDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,100.0,100.0,120.0,80.0,520.0,H,H,F,F,4,C,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A
149196,190001093630,2019,1,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,1,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,404.5,456.5,498.2,362.2,EEEBBBDEDBABCCCABDDBCACEBDEBCDBBCBDBBBBDDADDA,ABBCABECCBBDDEACEBDECABAEABBEBCDBAEBCCAADABED,AECBA99999DBBAEBECDEDCDCBEAABCBDDBDBAABDBDBCEADCEC,CCCCAEBDADADAADCCCAADCEBEDCBAEDCBDABDBDBADDBD,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,120.0,120.0,160.0,80.0,640.0,H,H,A,B,4,B,A,B,C,A,B,B,A,B,A,A,A,A,B,A,A,B,A,A,A
150121,190001093655,2019,2,F,1,4,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,507.0,511.0,517.0,450.2,578.6,580.0,627.8,ADCCABCDDCAADCEBCCDBBACBDEDDBEDDCEBEDBBEDBCDC,EEBCABABCECDCCDEEBCAEACBEDBECAECDECAADBDACBEB,99999ABDADCCDBDDCAACDAAECDDEEADCACCDEBBAADEBDCCCCE,CABBDEEABDACDDDBAECAAAEDCDBBDDEADECCADECEBBEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,120.0,140.0,120.0,120.0,660.0,H,H,F,F,4,B,A,B,C,A,B,B,A,B,A,A,A,A,A,A,A,B,A,A,A
